player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1
Yame Butler,Butler,BE,31,32.7,109.2,16.3,50.5,54.37,2.7,7.4,17.6,18.2,26,35,0.743,35,64,0.547,11,38,0.289,2.2,1.7,34.3,Sr,0.760149,108.262,4.5,"Greenbelt, MD",,1.90897563,24.0,44.0,11.0,20.0,0.5455,0.55,0.0,0.0,,111.812,107.456,1.24393,66.5274,0.620018,0.399355,0.220664,0.288978,13.7097,-0.929957,1.21893,0.3226,0.9032,1.2258,1.3548,0.4194,0.2903,4.1613,Combo G,5.0978,77,102.0,0.43137254901960786,0.19607843137254902,0.37254901960784315,0.0,-0.7542056105942334,0.41430027975899225,-1.4569901315745521,-0.2448834403519681
Anthony Roy,Oklahoma St.,B12,30,63.4,120.2,23.1,56.2,61.62,2.5,12.5,8.7,12.3,120,140,0.857,65,128,0.508,89,225,0.396,0.9,1.1,39.7,Sr,4.03921,132.592,2.2,"Oakland, CA",,0.89134547,57.0,102.0,8.0,26.0,0.5588,0.3077,0.0,0.0,,114.069,107.378,2.65334,140.228,3.85872,5.06481,-1.2061,5.8769,29.0533,6.50788,-0.630987,0.6667,3.4333,4.1,1.3667,0.5667,0.2333,17.2333,Wing G,13.8626,77,353.0,0.28895184135977336,0.07365439093484419,0.6373937677053825,0.0,-1.4896584011200182,-1.0378939416905235,1.6349415420513789,2.45171626690402
Graham Ike,Gonzaga,WCC,29,67.4,126.4,26.1,60.2,63.47,7.8,21.2,14.1,11.9,107,136,0.787,198,320,0.619,23,66,0.348,3.5,1.4,35.2,Sr,5.11682,140.141,3.5,"Aurora, CO",,1.4285376,112.0,156.0,86.0,164.0,0.7179,0.5244,22.0,23.0,0.9565,92.4765,88.0284,4.89163,190.369,8.74837,4.61621,4.13216,10.3736,30.7793,6.80963,3.56397,2.069,6.1379,8.2069,2.4138,0.7586,0.8621,19.7241,PF/C,4.18736,81,386.0,0.40414507772020725,0.42487046632124353,0.17098445595854922,0.14743589743589744,1.543265190438601,0.583224112777331,1.2630910778194706,5.632379664941622
Quincy Ballard,Mississippi St.,SEC,32,50.1,117.1,15.1,59.2,60.95,8.7,22.5,4.9,15.9,33,48,0.688,87,147,0.592,0,0,0.0,5.7,0.5,32.7,Sr,1.53009,114.039,3.2,"Syracuse, NY",35.2,0.64285714,63.0,93.0,24.0,54.0,0.6774,0.4444,32.0,35.0,0.9143,110.505,102.729,2.17538,128.34,2.50612,-0.520359,3.02648,2.02781,20.2656,0.593685,1.43412,1.6562,4.375,6.0312,0.5625,0.1875,1.125,6.4688,C,0.0,84,147.0,0.6326530612244898,0.3673469387755102,0.0,0.3763440860215054,3.7167317325135425,-1.6666323066960083,-0.15184266461319237,1.563174691483589
Freddy Hicks,Tarleton St.,WAC,22,53.1,95.9,19.8,40.1,50.0,5.3,14.4,11.4,20.4,84,120,0.7,44,114,0.386,7,22,0.318,2.5,2.8,88.2,Sr,0.59778,98.418,5.1,"Searcy, AR",,1.08508049,24.0,64.0,20.0,50.0,0.375,0.4,0.0,0.0,,105.745,107.169,2.5115,113.217,-0.323915,-1.97107,1.64715,-1.59285,27.0385,-2.15929,0.566442,1.3846,3.7692,5.1538,1.9615,1.3077,0.5385,8.9231,Wing G,2.0653,78,136.0,0.47058823529411764,0.36764705882352944,0.16176470588235295,0.0,2.003372189812716,1.4244706213956149,-0.2836118661678606,-1.0078962284756157
Devin Askew,Villanova,BE,32,57.1,114.0,21.7,52.2,55.28,3.2,9.9,17.2,13.8,41,47,0.872,44,111,0.396,64,157,0.408,0.6,2.9,17.5,Sr,2.37304,121.99,3.7,"Sacramento, CA",94.0,1.81093234,20.0,46.0,24.0,65.0,0.4348,0.3692,0.0,0.0,,105.964,100.501,2.65501,125.086,4.82712,3.24164,1.58547,4.93476,23.0906,2.77964,2.15511,0.6562,1.9062,2.5625,2.0938,1.0938,0.125,10.0312,Scoring PG,12.732,77,268.0,0.17164179104477612,0.24253731343283583,0.585820895522388,0.0,-2.683561084771901,0.5500508289377298,0.41212250185437116,1.937745713961997
Markhi Strickland,North Dakota St.,Sum,31,61.8,108.9,21.8,57.4,56.32,6.0,10.8,10.9,14.8,40,85,0.471,152,264,0.576,0,1,0.0,1.2,2.0,32.1,Sr,1.37274,108.024,3.5,"Miami, FL",,0.97778618,91.0,138.0,61.0,126.0,0.6594,0.4841,32.0,34.0,0.9412,105.25,108.33,2.20514,129.033,-1.12922,-1.24702,0.117802,-0.651167,24.5,-0.709785,0.0586178,1.3235,2.1471,3.4706,1.2941,0.8235,0.2059,11.7647,PF/C,0.0754392,78,265.0,0.5207547169811321,0.47547169811320755,0.0037735849056603774,0.2463768115942029,1.3513544764110306,0.666679136012371,-0.22503552500731785,0.1429553026942608
Melvyn Ebonkoli,NJIT,AE,20,41.3,93.6,17.8,51.6,52.24,7.4,16.3,5.0,21.3,22,41,0.537,65,126,0.516,0,0,0.0,4.4,0.8,32.5,Sr,-0.558978,85.9389,4.5,"Trappes, France",,0.34283313,48.0,85.0,17.0,41.0,0.5647,0.4146,1.0,2.0,0.5,108.351,117.52,1.51427,91.9405,-4.92825,-5.61429,0.686044,-7.14734,26.0857,-5.52576,-1.62159,1.8571,3.8571,5.7143,0.5714,0.381,1.0476,7.3333,C,0.0,80,126.0,0.6746031746031746,0.3253968253968254,0.0,0.023529411764705882,3.1163184770236128,-1.2164896132168208,0.018063655517905872,-2.990697409572655
Skylar Wicks,Saint Francis,NEC,28,79.8,99.8,29.5,47.9,50.94,5.2,20.0,19.9,15.6,79,109,0.725,118,269,0.439,61,168,0.363,1.1,2.5,24.9,Sr,1.85431,108.194,3.1,"Jersey City, NJ",,1.05331138,69.0,142.0,49.0,127.0,0.4859,0.3858,9.0,13.0,0.6923,115.539,119.798,1.63146,171.972,-2.53513,0.0228805,-2.55801,-1.07689,33.2,1.67027,-2.74716,1.5714,5.1429,6.7143,2.8214,1.4286,0.3214,17.7857,Wing G,10.3228,78,437.0,0.32494279176201374,0.2906178489702517,0.38443935926773454,0.09154929577464789,-0.5060962894276643,1.2938935120084838,2.4939749961088897,-1.0924814186188232
Kaden Metheny,Liberty,CUSA,29,84.1,116.5,19.5,61.4,62.23,0.7,9.7,16.5,12.5,24,32,0.75,49,81,0.605,93,226,0.412,0.0,1.5,10.4,Sr,2.87976,115.885,1.2,"Morgantown, WV",,2.5,46.0,76.0,3.0,5.0,0.6053,0.6,0.0,0.0,,114.562,116.11,2.1624,138.261,1.09162,3.62366,-2.53203,1.27674,34.2094,3.33483,-2.05809,0.25,2.8125,3.0625,3.125,0.75,0.0,13.4062,Combo G,13.7474,71,307.0,0.247557003257329,0.016286644951140065,0.7361563517915309,0.0,-3.4946691199187905,-0.23154104069777695,-0.28758353002563913,0.7911471658232044
Zion Bethea,Delaware St.,MEAC,25,33.1,76.6,22.1,35.9,40.04,2.5,14.7,7.7,19.0,23,35,0.657,18,53,0.34,16,64,0.25,0.3,2.7,29.9,Jr,-0.852678,74.8145,2.3,"South Orange, NJ",,0.6207,12.0,21.0,6.0,32.0,0.5714,0.1875,0.0,0.0,,106.874,114.13,0.98566,60.9441,-9.01962,-7.0342,-1.98543,-7.5852,15.3759,-5.79836,-1.78684,0.2759,1.9655,2.2414,0.6207,0.7586,0.1034,5.3793,Wing G,10.7293,75,117.0,0.1794871794871795,0.27350427350427353,0.5470085470085471,0.0,-1.3567985383530312,-0.525427315125333,1.5324288087450162,-4.555818200331022
David Green,Tulsa,Amer,31,64.7,121.4,25.3,58.9,60.86,4.8,13.8,13.0,10.9,92,136,0.676,113,197,0.574,61,150,0.407,2.7,1.5,39.2,Sr,3.55565,130.24,3.6,"Apopka, FL",,1.2381551,90.0,140.0,23.0,57.0,0.6429,0.4035,9.0,9.0,1.0,107.352,107.516,2.46663,146.136,3.75462,3.94789,-0.193269,4.95005,26.6121,4.9467,0.0033453,1.0909,3.4242,4.5152,1.5758,0.6364,0.6667,16.0606,Wing F,10.3838,79,347.0,0.4034582132564842,0.1642651296829971,0.4322766570605187,0.06428571428571428,-0.26402756537458266,0.11135898134128351,1.350070067664003,2.3440730533961425
Joey Madimba,Prairie View A&M,SWAC,24,32.9,106.9,21.7,49.3,53.69,6.3,16.1,6.0,11.4,43,59,0.729,55,100,0.55,12,48,0.25,3.8,1.7,39.9,Sr,0.77983,104.849,2.5,"Mansfield, TX",,0.6363744,47.0,77.0,8.0,23.0,0.6104,0.3478,1.0,1.0,1.0,106.017,113.196,1.26672,81.1219,-3.03058,-2.01183,-1.01875,-0.743709,17.7731,0.289375,-1.03308,0.9615,2.5,3.4615,0.5385,0.6154,0.6538,8.3846,Wing F,6.258,77,148.0,0.5202702702702703,0.1554054054054054,0.32432432432432434,0.012987012987012988,1.3814564166033154,-0.7168998244196708,0.9978521113008046,-1.0403237963963443
Tramon Mark,Texas,SEC,32,69.4,118.3,22.2,52.8,55.99,4.3,9.9,12.4,11.1,74,99,0.747,118,209,0.565,40,128,0.313,1.7,2.0,29.4,Sr,3.29563,126.222,2.7,"Dickinson, TX",84.8,1.51223435,59.0,87.0,59.0,122.0,0.6782,0.4836,9.0,10.0,0.9,112.047,104.696,2.82666,142.36,4.94119,4.24501,0.696183,4.95476,27.8364,4.00559,0.949163,1.0606,2.3939,3.4545,1.8788,0.9394,0.4545,13.6061,Wing G,8.29924,77,337.0,0.258160237388724,0.3620178041543027,0.3798219584569733,0.11494252873563218,-1.0036643125964617,0.14698302294268084,0.3028828045800592,2.140400069625876
Jadon Jones,Oklahoma,SEC,30,43.5,120.9,13.4,52.3,55.73,3.7,15.3,6.5,9.5,34,47,0.723,12,23,0.522,38,109,0.349,4.5,3.6,35.6,Sr,1.51106,114.12,4.3,"Long Beach, CA",,1.84629595,11.0,14.0,1.0,9.0,0.7857,0.1111,4.0,4.0,1.0,106.207,99.3026,2.37473,127.767,8.19617,3.86851,4.32766,6.21516,19.8733,2.34039,3.87477,0.6333,2.7333,3.3667,0.8,1.2333,0.8,5.7333,Wing G,10.6574,77,132.0,0.10606060606060606,0.06818181818181818,0.8257575757575758,0.2857142857142857,-1.5448143269216636,-0.9660763138943314,-0.6011174782671848,2.4839630837742503
Joshua O'Garro,Cal St. Northridge,BW,31,82.0,102.5,21.6,52.5,53.59,5.7,22.0,14.2,18.3,63,108,0.583,145,263,0.551,35,113,0.31,2.2,1.7,28.7,Sr,1.53548,105.099,2.4,"George Town, Cayman Islands",61.8,1.09637412,127.0,212.0,18.0,51.0,0.5991,0.3529,16.0,17.0,0.9412,105.492,107.213,3.14869,228.711,1.36988,-0.137121,1.507,1.11131,33.4364,0.71453,0.396778,1.8788,7.1515,9.0303,2.7576,1.0303,0.7273,14.6061,Wing F,5.65641,78,376.0,0.5638297872340425,0.1356382978723404,0.300531914893617,0.08018867924528301,1.143028549356061,0.13752482951586797,0.9189574991338219,0.8653040529847755
Cam'Ron Fletcher,High Point,BSth,22,37.4,118.5,23.3,55.9,58.51,9.2,27.7,7.5,11.3,40,54,0.741,72,117,0.615,22,71,0.31,3.4,2.9,28.7,Sr,2.02463,119.663,3.2,"Saint Louis, MO",87.8,0.84615387,67.0,101.0,5.0,16.0,0.6634,0.3125,23.0,24.0,0.9583,94.4679,99.5166,2.52808,112.895,1.92668,0.999976,0.926703,3.64269,21.236,3.69,-0.0473136,1.76,5.16,6.92,0.88,1.2,0.64,12.68,Stretch 4,8.51367,79,188.0,0.5372340425531915,0.0851063829787234,0.3776595744680851,0.2376237623762376,1.7713829514567725,-0.17569925055624253,2.005929130668277,1.5685018216442106
Nate Heise,Iowa St.,B12,34,60.6,119.3,10.5,51.5,53.23,4.5,15.4,10.0,13.4,18,26,0.692,36,62,0.581,23,75,0.307,0.5,2.1,19.0,Sr,1.47195,109.52,2.4,"Lake City, MN",,2.75008507,35.0,56.0,1.0,6.0,0.625,0.1667,4.0,5.0,0.8,97.6988,92.496,3.4942,148.25,6.12986,2.02304,4.10683,4.52465,24.2471,0.791321,3.73332,0.9118,3.0882,4.0,1.6176,0.8529,0.0882,4.6765,Wing G,5.30561,77,137.0,0.40875912408759124,0.043795620437956206,0.5474452554744526,0.08928571428571429,-1.0231650066258728,-0.5609974604364827,-2.292882465361818,2.4870644166512705
Niko Rocak,UC Davis,BW,30,59.0,109.9,20.3,59.7,62.85,6.5,18.5,14.7,21.3,79,113,0.699,63,99,0.636,30,82,0.366,7.2,1.7,62.4,Sr,1.62543,111.244,5.3,"Geneva, Switzerland",,0.94912683,61.0,93.0,2.0,6.0,0.6559,0.3333,8.0,9.0,0.8889,102.513,104.017,2.53799,156.712,5.06072,0.396399,4.66432,3.00021,24.15,0.395465,2.60475,1.375,3.7812,5.1562,1.75,0.7188,1.5625,9.4062,PF/C,6.22599,81,181.0,0.5138121546961326,0.03314917127071823,0.4530386740331492,0.0967741935483871,1.912939944442499,-0.05471816312558198,0.6606501029474975,1.9355120439012798
John Hugley IV,Duquesne,A10,26,32.7,107.0,25.5,52.3,57.81,7.7,18.0,17.0,20.2,58,79,0.734,57,100,0.57,8,32,0.25,1.2,0.8,59.8,Sr,1.23542,114.613,5.0,"Cleveland, OH",82.6,0.94734971,41.0,68.0,16.0,32.0,0.6029,0.5,5.0,7.0,0.7143,109.953,108.869,1.37599,66.873,-1.52687,-0.625346,-0.901523,-0.80403,15.9704,-0.193292,-0.610738,1.037,2.4815,3.5185,1.3333,0.2222,0.1852,7.6667,PF/C,4.45727,82,132.0,0.5151515151515151,0.24242424242424243,0.24242424242424243,0.10294117647058823,1.625152296423185,0.7684081688131796,1.2855613740371659,-0.5028572088183676
Myles Wilmoth,Canisius,MAAC,30,58.4,89.0,17.6,38.5,43.19,6.7,16.9,12.9,20.1,36,51,0.706,32,91,0.352,20,70,0.286,5.4,1.1,31.7,Sr,-0.674869,83.7046,3.9,"Chestnut Ridge, NY",27.0,1.09753512,27.0,66.0,5.0,25.0,0.4091,0.2,6.0,8.0,0.75,108.669,114.161,1.61132,124.068,-3.14954,-4.65606,1.50652,-4.66832,23.0871,-4.48684,-0.181483,1.3871,3.1935,4.5806,1.4516,0.4194,0.9355,5.2258,PF/C,6.1919,82,161.0,0.40993788819875776,0.15527950310559005,0.43478260869565216,0.12121212121212122,0.9225788493538144,-1.0560016094221651,0.19310603937246407,-2.7704732979466042
Kyndall Davis,Texas St.,SB,28,56.2,98.1,15.7,43.0,46.67,6.8,13.1,8.3,17.8,31,44,0.705,38,77,0.494,20,81,0.247,2.8,2.7,27.8,Sr,-0.1282,90.4911,3.6,"Chicago, IL",,1.06253399,27.0,44.0,11.0,33.0,0.6136,0.3333,8.0,9.0,0.8889,105.804,109.265,2.06843,122.321,-0.22503,-1.28993,1.0649,-1.48565,24.1172,-1.94627,0.460621,1.3793,2.5172,3.8966,1.1724,1.1724,0.5517,5.8966,Wing G,7.07674,77,158.0,0.27848101265822783,0.2088607594936709,0.5126582278481012,0.20454545454545456,-0.23589159953140657,-0.892964201660351,-0.20708283620610904,-1.3787966806501806
Alex Huibregtse,Bradley,MVC,32,75.9,121.0,17.1,59.8,61.4,1.5,10.7,10.6,10.3,33,40,0.825,40,90,0.444,97,220,0.441,0.7,1.5,12.9,Sr,2.65907,117.276,2.1,"Grafton, WI",,1.80647221,25.0,33.0,15.0,57.0,0.7576,0.2632,0.0,1.0,0.0,109.223,109.689,2.56289,150.904,1.90842,2.63499,-0.72657,2.96271,31.1909,3.309,-0.346289,0.3939,2.697,3.0909,1.697,0.8182,0.2121,12.6061,Wing G,12.9067,75,310.0,0.1064516129032258,0.18387096774193548,0.7096774193548387,0.030303030303030304,-2.9646930362383292,-1.3237338869740611,-0.02645055337340249,1.7230113052439258
Xavier Lipscomb,Mount St. Mary's,MAAC,31,81.3,108.9,17.3,50.5,60.0,2.9,12.8,22.7,26.6,100,113,0.885,35,75,0.467,40,113,0.354,0.1,2.0,60.1,Sr,1.20341,102.691,2.5,"Washington, DC",,1.51899237,33.0,62.0,2.0,13.0,0.5323,0.1538,0.0,0.0,,105.829,110.811,2.61943,175.009,0.289162,-0.256624,0.545786,-0.443884,32.6484,-1.16209,0.718204,0.7742,3.871,4.6452,3.871,1.129,0.0323,9.3548,Scoring PG,6.58145,74,188.0,0.32978723404255317,0.06914893617021277,0.601063829787234,0.0,-0.9508952482637775,0.9759036153223417,-0.4867939006341731,0.683061320038943
Isaiah Wilson,Winthrop,BSth,31,50.0,86.8,14.7,33.9,39.59,1.1,6.8,21.8,24.9,33,53,0.623,27,69,0.391,8,46,0.174,1.0,2.3,46.1,Sr,-0.908273,78.9277,5.1,"Pittsburgh, PA",53.0,1.91485815,25.0,56.0,2.0,13.0,0.4464,0.1538,0.0,0.0,,110.033,112.621,1.48432,104.604,-5.18966,-4.21566,-0.973995,-5.89041,19.9147,-6.03041,0.139997,0.2059,1.2353,1.4412,2.6471,1.0294,0.1471,3.6765,Scoring PG,4.09864,73,115.0,0.48695652173913045,0.11304347826086956,0.4,0.0,-0.9171285631409954,1.250412875093541,-1.9431915938347997,-3.293676127976531
Sam Towns,Bowling Green,MAC,29,82.9,105.6,19.5,48.6,52.77,6.1,21.1,9.5,15.0,72,96,0.75,90,184,0.489,33,103,0.32,2.0,2.1,33.4,Sr,1.25115,102.901,3.2,"Columbus, OH",,1.11538462,76.0,135.0,14.0,49.0,0.563,0.2857,14.0,18.0,0.7778,102.24,103.208,3.54541,188.987,0.536109,-1.11611,1.65222,0.377364,31.9,-0.452767,0.830131,1.7188,5.625,7.3438,1.8125,1.1562,0.5625,11.9062,Wing F,6.02538,81,287.0,0.47038327526132406,0.17073170731707318,0.3588850174216028,0.13333333333333333,0.9320559944680027,-0.2883360322089991,0.6272232579630469,0.711941417315566
Jacob Crews,Missouri,SEC,32,51.3,135.4,15.7,63.7,66.66,7.8,13.2,2.1,10.0,48,59,0.814,30,55,0.545,56,124,0.452,0.7,0.6,33.0,Sr,2.82889,131.747,3.0,"Hilliard, FL",,0.44444444,26.0,37.0,4.0,18.0,0.7027,0.2222,6.0,6.0,1.0,114.031,107.13,1.91546,94.3743,3.25616,4.89994,-1.64378,4.28633,20.6844,5.14566,-0.859327,1.3125,2.375,3.6875,0.25,0.2188,0.125,8.625,Stretch 4,10.8211,80,179.0,0.20670391061452514,0.1005586592178771,0.6927374301675978,0.16216216216216217,-0.6180214971456304,-2.923258678382541,0.8391840444067767,2.3477690246171736
Te'Jon Sawyer,Montana,BSky,30,70.7,107.0,18.5,62.3,63.4,3.3,17.0,9.1,20.1,33,46,0.717,103,153,0.673,31,87,0.356,1.7,1.1,19.2,Sr,1.17575,104.001,3.9,"San Francisco, CA",,0.65513805,82.0,113.0,21.0,40.0,0.7257,0.525,9.0,10.0,0.9,108.94,107.856,2.56932,153.995,0.138626,-0.894346,1.03297,-0.439093,27.7794,-0.805668,0.366575,0.7647,4.6765,5.4412,1.1176,0.5294,0.4706,11.4412,Stretch 4,5.76323,80,240.0,0.4708333333333333,0.16666666666666666,0.3625,0.08849557522123894,0.3385465819160878,-1.208728414766278,0.5885196164120536,0.7146622696713394
Jeremiah Oden,San Diego St.,MWC,29,30.6,105.9,15.7,50.0,53.17,5.0,13.5,4.5,12.9,23,33,0.697,29,52,0.558,14,48,0.292,1.0,1.7,33.0,Sr,0.512764,102.973,2.7,"Chicago, IL",,0.73339999,25.0,33.0,4.0,19.0,0.7576,0.2105,10.0,12.0,0.8333,103.598,99.0748,1.63712,69.5222,1.06324,-0.234626,1.29787,0.764943,13.8567,-0.675631,1.44057,0.6667,1.6667,2.3333,0.3667,0.4,0.1,4.5667,Wing F,6.94676,80,100.0,0.33,0.19,0.48,0.36363636363636365,-0.13195708781943472,-1.5382538450145304,0.07498370305721146,-0.023944068328314964
Kasen Jennings,Appalachian St.,SB,30,84.3,106.1,25.1,45.7,50.46,3.3,11.4,14.5,11.7,100,130,0.769,100,226,0.442,54,170,0.318,0.4,2.0,32.8,Sr,2.0029,109.135,2.7,"Atlanta, GA",30.2,1.36,54.0,93.0,46.0,133.0,0.5806,0.3459,1.0,1.0,1.0,106.003,108.175,3.02619,164.476,-0.306914,0.0276086,-0.334522,0.302061,32.6625,0.168398,0.133663,0.9062,3.375,4.2812,2.125,1.0312,0.1562,15.1875,Wing G,10.3814,75,396.0,0.23484848484848486,0.33585858585858586,0.4292929292929293,0.010752688172043012,-1.4622945246640684,0.5078972138648006,1.1325547570122998,0.29318677649830743
Jaron Pierre Jr.,SMU,ACC,33,81.9,113.7,23.4,54.5,56.79,2.7,13.7,10.8,13.8,74,98,0.755,135,256,0.527,79,209,0.378,1.7,1.6,21.1,Sr,3.63331,123.972,2.2,"New Orleans, LA",,1.0806365,90.0,142.0,45.0,114.0,0.6338,0.3947,23.0,26.0,0.8846,110.497,103.797,3.43795,187.861,2.58458,2.71662,-0.132036,3.90558,33.0242,3.8843,0.0212734,0.7576,4.1818,4.9394,2.0303,0.9091,0.4545,17.6061,Wing G,10.8816,78,465.0,0.3053763440860215,0.24516129032258063,0.44946236559139785,0.18309859154929578,-1.107888030113615,-0.5180279005098457,1.2940739121983829,2.206287105879418
Justin Wright,UNC Asheville,BSth,29,84.9,109.2,26.3,52.1,56.74,1.5,9.0,19.3,16.5,111,141,0.787,134,260,0.515,42,118,0.356,0.2,2.0,37.3,Sr,2.6735,114.722,2.7,"Greenville, NC",,1.26666097,56.0,94.0,78.0,166.0,0.5957,0.4699,0.0,0.0,,111.296,113.109,2.46397,151.047,-2.15291,0.051437,-2.20435,-0.430035,32.9625,0.499284,-0.929319,0.4375,2.625,3.0625,2.9688,1.1875,0.0625,17.0625,Combo G,7.02018,74,378.0,0.24867724867724866,0.43915343915343913,0.31216931216931215,0.0,-1.3102936169004065,1.3579709414721919,0.8549931352586329,0.378346795325533
J'Vonne Hadley,Louisville,ACC,32,67.4,134.7,16.3,64.5,65.82,5.3,15.0,10.9,8.9,59,84,0.702,106,169,0.627,36,79,0.456,1.2,2.1,33.9,Sr,4.16491,135.215,3.0,"Saint Paul, MN",,2.34766274,82.0,128.0,24.0,41.0,0.6406,0.5854,6.0,7.0,0.8571,101.995,95.7512,3.69095,168.983,8.13745,4.95111,3.18633,8.26687,27.7906,5.08251,3.18436,1.2812,3.875,5.1562,1.6875,1.0312,0.3125,11.8438,Wing G,4.99819,79,248.0,0.5161290322580645,0.16532258064516128,0.3185483870967742,0.0546875,0.11710623901771684,0.3446190448826854,-1.3189377701766523,4.953093702269081
Keegan Harvey,Bryant,AE,29,66.3,108.5,21.4,58.4,63.81,6.3,15.3,10.0,23.0,80,96,0.833,79,136,0.581,26,66,0.394,2.3,0.6,47.5,Sr,1.45217,107.796,3.5,"Newcastle, Australia",44.2,0.53968409,76.0,121.0,3.0,15.0,0.6281,0.2,7.0,9.0,0.7778,114.924,121.583,1.14573,108.906,-4.89788,-1.77256,-3.12532,-3.7661,26.3839,-0.932013,-2.83408,1.4839,3.4194,4.9032,1.0968,0.2581,0.6452,11.1613,Stretch 4,5.25262,83,202.0,0.599009900990099,0.07425742574257425,0.32673267326732675,0.0743801652892562,1.5135202146015645,-0.71038868076425,0.8825165101516279,-1.040552406835611
Keshawn Williams,Iona,MAAC,16,28.2,101.2,18.6,51.7,53.29,0.9,14.2,9.4,14.5,12,16,0.75,41,81,0.506,14,39,0.359,0.0,1.1,13.3,Sr,0.515449,98.5744,1.2,"Chicago Heights, IL",34.8,1.0,22.0,39.0,19.0,42.0,0.5641,0.4524,1.0,1.0,1.0,107.691,110.677,1.83777,58.6474,-5.39572,-3.37752,-2.0182,-4.13782,23.0375,-2.46385,-1.67397,0.1875,3.0,3.1875,1.0625,0.4375,0.0,8.5,Wing G,6.20195,76,120.0,0.325,0.35,0.325,0.02564102564102564,-0.8452044859743846,-0.9956431683037053,0.26241743574600634,-1.9277555878580401
Martel Williams,Cal Baptist,WAC,32,79.1,104.5,21.0,44.6,49.11,4.9,11.6,9.5,15.0,82,106,0.774,108,255,0.424,36,108,0.333,0.4,1.3,29.2,Sr,1.57904,105.981,2.7,"Las Vegas, NV",,0.89285714,79.0,182.0,29.0,73.0,0.4341,0.3973,4.0,6.0,0.6667,101.691,103.813,3.41858,170.955,0.830425,-0.697229,1.52765,0.166707,32.9906,-0.632196,0.798903,1.4688,3.375,4.8438,1.5625,0.75,0.125,12.6875,Wing G,6.06604,75,363.0,0.5013774104683195,0.20110192837465565,0.2975206611570248,0.03296703296703297,0.14758766959536324,-0.42769860671667664,0.41021209138938874,0.37084379400423834
A.J. Staton-McCray,Seton Hall,BE,33,68.9,106.7,21.6,47.7,51.69,2.6,10.9,10.2,13.5,63,72,0.875,83,182,0.456,54,162,0.333,2.8,3.3,20.9,Sr,2.04075,113.379,3.3,"Delray Beach, FL",,1.02272558,62.0,111.0,21.0,71.0,0.5586,0.2958,4.0,4.0,1.0,99.1,94.8977,3.73955,163.334,3.45481,0.854224,2.60058,4.20455,27.5424,1.37684,2.82771,0.6364,2.5758,3.2121,1.3636,1.5152,0.5758,11.8485,Combo G,10.7055,76,344.0,0.3226744186046512,0.2063953488372093,0.47093023255813954,0.036036036036036036,-1.2272534058789626,0.03670706127986585,0.7534201527482781,1.930202341225572
Marcus Fitzgerald Jr.,Jacksonville St.,CUSA,27,42.9,104.1,13.9,50.4,52.68,1.6,8.2,10.5,16.5,13,16,0.813,16,34,0.471,27,78,0.346,0.5,2.1,14.3,Sr,0.157692,94.4901,3.1,"Nashville, TN",4.8,1.30437524,11.0,23.0,5.0,11.0,0.4783,0.4545,0.0,0.0,,109.434,110.299,1.51823,76.1606,-1.18527,-0.940641,-0.244628,-1.98752,18.4448,-2.4333,0.445781,0.2414,1.2759,1.5172,1.0345,0.6552,0.069,4.9655,Combo G,9.39421,74,112.0,0.20535714285714285,0.09821428571428571,0.6964285714285714,0.0,-2.4403749941410346,-1.2913499793094914,-0.6931308792889712,-1.1768706126064263
Kam Woods,USC,B10,19,47.8,100.4,18.5,45.5,48.43,4.1,10.8,23.6,19.2,33,52,0.635,61,117,0.521,7,40,0.175,0.4,2.9,33.1,Sr,1.50027,105.796,2.6,"Bessemer, AL",,2.04999995,37.0,63.0,24.0,54.0,0.5873,0.4444,0.0,0.0,,108.837,98.2926,3.89309,107.762,2.3627,0.577241,1.78546,1.30354,31.31,-0.925405,2.22895,1.2,3.1,4.3,4.1,1.7,0.1,8.8,Scoring PG,3.73216,73,157.0,0.4012738853503185,0.34394904458598724,0.25477707006369427,0.0,-0.6576767672275622,1.9551368817688997,-1.2198689497521145,0.3363672024263228
