player_name,team,conf,GP,min_pct,ORtg,usg,eFG,TS_pct,ORB_pct,DRB_pct,AST_pct,TOV_pct,FTM,FTA,FT_pct,2PM,2PA,2P_pct,3PM,3PA,3P_pct,Blk_pct,Stl_pct,FTR,yr,PORPAG,adjoe,personal_fouls_per_40,type,Rec_Rank,AST_TOV,rimmade,rim_attempts,midmade,mid_attempts,rim_pct,mid_pct,dunksmade,dunks_attempts,dunk_pct,drtg,adj_drtg,D_PORPAG,stops,bpm,obpm,dbpm,gbpm,mins_per_game,ogbpm,dgbpm,oreb_per_game,dreb_per_game,treb_per_game,ast_per_game,stl_per_game,blk_per_game,pts_per_game,role,3P_per_100_team_pos,height_inches,total_known_fga,rim_share,mid_share,three_share,dunk_rate_at_rim,arch_PC1,arch_PC2,arch_PC3,val_PC1,pbp_join_method,pbp_join_warning,pbp_pid,pbp_player_name,pbp_team,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,pbp_dunk_made,pbp_dunk_missed,pbp_dunk_assisted
Nijel Pack,Oklahoma,SEC,37,75.3,122.7,24.0,60.2,61.99,1.8,9.4,20.8,14.6,54,63,0.857,99,196,0.505,123,275,0.447,1.1,1.4,13.4,Sr,4.27796,133.274,2.7,"Indianapolis, IN",78.4,1.75002724,27.0,48.0,72.0,148.0,0.5625,0.4865,0.0,1.0,0.0,115.439,108.535,2.70161,161.011,5.24879,6.10811,-0.859319,7.16487,30.5459,7.15922,0.00565665,0.4595,2.5676,3.027,3.2162,0.7297,0.2973,16.7838,Scoring PG,14.1831,70,471.0,0.10191082802547771,0.31422505307855625,0.583864118895966,0.020833333333333332,-0.46656340201846797,-2.266324755708588,0.7676842767390859,-0.1365054961574581,pid,,72421.0,Nijel Pack,Oklahoma,27,21,5,72,76,8,123,152,89,0,1,0
Andre Henry,UC Irvine,BW,31,52.2,111.2,19.3,52.5,56.45,1.1,10.0,9.3,11.7,55,67,0.821,68,134,0.507,39,107,0.364,0.3,2.2,27.8,Sr,1.35304,109.923,2.6,"La Canada Flintridge, CA",49.0,1.17858726,28.0,43.0,40.0,91.0,0.6512,0.4396,0.0,0.0,,100.459,101.479,2.53492,121.017,0.0829699,-0.0652453,0.148215,1.41534,22.4806,0.00168025,1.41366,0.2258,2.2581,2.4839,1.0645,0.871,0.0645,9.9355,Wing G,8.64554,76,241.0,0.17842323651452283,0.3775933609958506,0.44398340248962653,0.0,-0.08291439888654921,-0.39241947299072893,0.9337669729768889,0.17348285974150354,pid,,72423.0,Andre Henry,UC Irvine,28,15,9,40,51,9,39,68,39,0,0,0
Josh Taylor,East Texas A&M,Slnd,30,41.7,98.2,17.9,53.3,53.98,9.8,13.3,9.4,21.5,19,34,0.559,52,96,0.542,8,24,0.333,4.2,1.2,28.3,Sr,0.180115,95.4831,3.6,"Atlanta, GA",,0.72730795,46.0,71.0,6.0,25.0,0.6479,0.24,11.0,14.0,0.7857,111.884,113.572,1.20244,82.3723,-2.48272,-3.10001,0.617289,-3.62417,16.7188,-2.62206,-1.00211,1.4375,2.125,3.5625,0.75,0.3125,0.6562,5.0625,PF/C,2.79903,80,120.0,0.5916666666666667,0.20833333333333334,0.2,0.19718309859154928,1.5799485521139758,1.1806562489934482,-0.24237447005169208,0.3994480191202176,pid,,72433.0,Josh Taylor,East Texas A&M,46,25,30,6,19,3,8,16,8,11,3,11
Chad Baker-Mazara,USC,B10,25,59.1,114.1,27.6,53.5,59.95,2.1,13.4,19.8,16.4,115,128,0.898,85,170,0.5,60,157,0.382,4.7,1.4,39.1,Sr,3.82333,129.97,3.5,"Santo Domingo, Dominican Republic",,1.18029158,38.0,57.0,47.0,113.0,0.6667,0.4159,8.0,9.0,0.8889,109.087,102.86,3.20364,131.737,5.57082,3.7395,1.83133,7.97609,29.6308,6.08358,1.89252,0.5769,3.6538,4.2308,2.7692,0.7308,1.2692,18.4615,Stretch 4,11.8479,79,327.0,0.1743119266055046,0.345565749235474,0.4801223241590214,0.15789473684210525,1.6612703694123037,-0.7398776365948113,0.44096409992154845,0.16019825779650546,pid,,72450.0,Chad Baker-Mazara,USC,38,19,12,47,66,14,60,97,38,8,1,3
Dante Harris,Tennessee St.,OVC,30,82.5,104.0,21.0,43.1,47.29,2.7,9.2,24.6,15.7,73,103,0.709,115,270,0.426,15,49,0.306,0.0,2.8,32.3,Sr,1.1993,102.835,2.6,"Washington, DC",19.0,2.32814285,55.0,105.0,60.0,165.0,0.5238,0.3636,1.0,1.0,1.0,107.998,114.215,2.30904,162.883,-2.61408,-0.847954,-1.76612,-2.51833,32.3788,-1.64494,-0.873387,0.8788,2.7273,3.6061,4.5152,1.6667,0.0,11.6667,Scoring PG,2.78341,72,319.0,0.329153605015674,0.5172413793103449,0.1536050156739812,0.009523809523809525,-0.07232529257509934,-2.136723334405533,-1.237612916809968,1.0515070562757058,pid,,72478.0,Dante Harris,Tennessee St.,55,50,8,60,105,7,15,34,7,1,0,1
Jay Rodgers,Central Connecticut,NEC,28,74.9,106.8,25.8,48.2,53.29,0.3,8.2,45.8,21.7,67,82,0.817,73,162,0.451,32,89,0.36,0.3,0.8,32.7,Sr,1.80636,109.736,1.7,"Pickerington, OH",,2.57498049,33.0,65.0,40.0,97.0,0.5077,0.4124,0.0,0.0,,115.936,124.015,1.07696,103.525,-5.59208,-0.107799,-5.48428,-3.54422,29.27,0.610761,-4.15499,0.1,2.1,2.2,6.8667,0.4,0.0667,11.0333,Pure PG,6.48581,75,251.0,0.2589641434262948,0.38645418326693226,0.3545816733067729,0.0,-0.6357428942093494,-2.7937617982612197,-1.3851567558637627,1.76535913238127,pid,,72501.0,Jay Rodgers,Central Connecticut,33,32,1,40,57,2,32,57,16,0,0,0
Jalen Speer,Marshall,SB,31,82.0,110.7,26.1,48.8,52.37,1.5,11.6,29.7,15.8,76,92,0.826,75,183,0.41,89,244,0.365,0.2,1.9,21.5,Sr,2.74966,116.503,3.0,"Gainesville, FL",,2.30265266,26.0,51.0,49.0,132.0,0.5098,0.3712,1.0,1.0,1.0,112.875,114.357,2.27876,167.905,-0.999383,2.2385,-3.23788,0.514576,32.5188,2.35112,-1.83655,0.4062,3.6875,4.0938,5.4688,1.0938,0.0938,15.6562,Scoring PG,13.6218,73,427.0,0.11943793911007025,0.3091334894613583,0.5714285714285714,0.0196078431372549,-0.21344106996518303,-2.9246374589166555,-0.3496346507361201,0.7891104337486025,pid,,72504.0,Jalen Speer,Marshall,26,25,7,49,83,10,89,155,57,1,0,1
Saba Gigiberia,San Francisco,WCC,26,12.0,94.8,25.8,43.1,41.0,19.6,28.3,16.7,15.0,6,21,0.286,22,50,0.44,0,1,0.0,3.4,1.6,41.2,Sr,0.21501,102.882,4.4,"Tbilisi, Georgia",61.0,1.33348328,18.0,35.0,4.0,15.0,0.5143,0.2667,7.0,9.0,0.7778,103.322,103.039,0.640682,33.5123,-0.907234,-2.46829,1.56105,-2.36744,6.1296,-1.52056,-0.846887,1.037,1.5556,2.5926,0.5926,0.1481,0.2593,2.1481,C,0.388032,86,51.0,0.6862745098039216,0.29411764705882354,0.0196078431372549,0.2571428571428571,1.8343888248842832,1.322123354385808,-1.2416774513788116,1.449844432656139,pid,,72520.0,Saba Gigiberia,San Francisco,18,17,9,4,11,0,0,1,0,7,2,5
DA Houston,Texas A&M Corpus Chris,Slnd,25,44.6,96.2,26.2,49.1,52.7,1.6,6.1,29.2,24.6,50,76,0.658,41,93,0.441,27,73,0.37,1.4,1.6,45.8,Sr,0.738255,102.666,5.2,"Houston, TX",,1.35483171,31.0,65.0,10.0,28.0,0.4769,0.3571,0.0,0.0,,107.647,108.608,1.84683,74.2541,-3.15253,-1.45179,-1.70074,-2.2313,20.4852,-1.11697,-1.11432,0.2593,1.2222,1.4815,3.1111,0.5926,0.2593,8.1852,Pure PG,8.37923,74,166.0,0.39156626506024095,0.1686746987951807,0.4397590361445783,0.0,-0.7056043983083723,-1.3631281100611228,-0.8171371172479888,0.5126410410706645,pid,,72521.0,DA Houston,Texas A&M Corpus Chris,31,34,0,10,18,1,27,46,21,0,0,0
Terren Frank,Campbell,CAA,7,4.0,80.4,15.6,33.3,37.24,4.4,7.1,10.5,21.3,2,3,0.667,4,11,0.364,0,1,0.0,1.9,2.2,25.0,Sr,-0.444159,74.9022,7.8,"Los Angeles, CA",68.4,1.0,3.0,4.0,1.0,7.0,0.75,0.1429,0.0,0.0,,113.267,116.658,0.450365,8.33547,-6.47491,-5.78687,-0.688041,-8.41521,7.3286,-7.45249,-0.962714,0.2857,0.4286,0.7143,0.4286,0.2857,0.1429,1.4286,Wing F,1.10943,80,12.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,-0.4042015010981161,1.4406849201702092,-0.8917910437138098,0.821306384349276,pid,,72526.0,Terren Frank,Campbell,3,1,3,1,6,0,0,1,0,0,0,0
Tyon Grant-Foster,Gonzaga,WCC,35,53.5,106.5,26.0,50.3,52.96,8.4,17.1,9.0,14.0,88,144,0.611,124,232,0.534,17,65,0.262,6.1,2.1,48.5,Sr,1.79269,116.493,3.4,"Kansas City, KS",,0.85416359,107.0,175.0,17.0,57.0,0.6114,0.2982,41.0,49.0,0.8367,91.7393,88.0679,3.44056,166.484,4.37395,-0.261305,4.63526,4.56814,21.4914,1.44071,3.12743,1.5429,3.4286,4.9714,1.1714,0.8,1.0857,11.0571,Wing F,4.92127,79,297.0,0.5892255892255892,0.1919191919191919,0.21885521885521886,0.28,2.438653603979121,0.3404771292293226,-0.191560568956358,0.2398345378056844,pid,,72539.0,Tyon Grant-Foster,Gonzaga,107,68,57,17,40,5,17,48,16,41,8,30
Monty Bowser,Cal Baptist,WAC,13,8.0,104.9,12.7,43.8,48.56,2.0,16.4,3.3,12.7,6,8,0.75,3,7,0.429,5,17,0.294,0.0,2.2,33.3,Sr,0.0472246,93.975,2.2,"Charlotte, NC",78.0,0.66637779,3.0,6.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,98.3467,99.9705,1.01088,20.7008,-0.667243,-2.19481,1.52756,-0.887713,8.4692,-3.06129,2.17358,0.1538,1.2308,1.3846,0.1538,0.3077,0.0,2.0769,Wing G,9.16164,79,24.0,0.25,0.041666666666666664,0.7083333333333334,0.16666666666666666,-0.7978766261485885,0.9670356937259321,1.3444666870162174,0.6433856151827202,pid,,72614.0,Monty Bowser,Cal Baptist,3,3,1,0,1,0,5,12,5,1,0,1
Vukasin Masic,San Francisco,WCC,32,53.5,98.0,15.5,47.0,48.62,0.7,8.0,16.3,19.1,16,23,0.696,32,59,0.542,31,108,0.287,0.3,0.5,13.8,Sr,0.132267,94.1494,1.6,"Belgrade, Serbia",,1.97059095,21.0,34.0,11.0,25.0,0.6176,0.44,0.0,0.0,,115.512,113.928,1.51776,86.1846,-3.73534,-1.50923,-2.22611,-3.23879,21.6,-1.76447,-1.47431,0.1212,1.5152,1.6364,2.0303,0.1818,0.0606,5.3333,Combo G,9.39981,77,167.0,0.20359281437125748,0.1497005988023952,0.6467065868263473,0.0,-1.077209939883858,-0.5760097428725973,0.47939519261695374,1.3389361494348402,pid,,72621.0,Vukasin Masic,San Francisco,21,13,5,11,14,2,31,77,28,0,0,0
Yame Butler,Butler,BE,31,32.7,109.2,16.3,50.5,54.37,2.7,7.4,17.6,18.2,26,35,0.743,35,64,0.547,11,38,0.289,2.2,1.7,34.3,Sr,0.746894,108.321,4.5,"Greenbelt, MD",,1.90897563,24.0,44.0,11.0,20.0,0.5455,0.55,0.0,0.0,,111.812,107.328,1.26595,66.5274,0.718091,0.424622,0.293469,0.350687,13.7097,-0.94754,1.29823,0.3226,0.9032,1.2258,1.3548,0.4194,0.2903,4.1613,Combo G,5.0978,77,102.0,0.43137254901960786,0.19607843137254902,0.37254901960784315,0.0,-0.3487407601490277,-0.4676551777823998,-0.10794920574008994,1.382154800048105,pid,,72635.0,Yame Butler,Butler,24,20,9,11,9,4,11,27,11,0,0,0
Anthony Roy,Oklahoma St.,B12,31,62.9,118.3,23.3,55.5,60.86,2.5,12.8,8.6,12.7,120,140,0.857,67,133,0.504,90,231,0.39,0.9,1.0,38.5,Sr,3.78269,130.806,2.2,"Oakland, CA",,0.83677084,59.0,106.0,8.0,27.0,0.5566,0.2963,0.0,0.0,,114.503,108.14,2.58107,143.353,3.20023,4.73181,-1.53159,5.30801,28.7032,6.15859,-0.850578,0.6452,3.4839,4.129,1.3226,0.5484,0.2258,16.9032,Wing G,13.9411,77,364.0,0.29120879120879123,0.07417582417582418,0.6346153846153846,0.0,0.9500730264760993,-0.5601596038922655,1.5412407245328716,-0.17437162811071188,pid,,72638.0,Anthony Roy,Oklahoma St.,59,47,10,8,19,0,90,141,65,0,0,0
Graham Ike,Gonzaga,WCC,31,68.9,124.4,26.5,59.1,62.69,7.9,20.2,13.7,12.4,118,148,0.797,213,350,0.609,24,71,0.338,3.3,1.4,35.2,Sr,4.92715,138.048,3.6,"Aurora, CO",,1.30351511,121.0,172.0,92.0,178.0,0.7035,0.5169,25.0,27.0,0.9259,93.5707,89.1613,4.87613,200.283,7.90046,4.09745,3.803,9.41391,31.2097,6.15062,3.26329,2.129,5.9032,8.0323,2.3548,0.7419,0.8387,19.871,PF/C,4.17404,81,421.0,0.4085510688836104,0.42280285035629456,0.16864608076009502,0.1569767441860465,3.961619929497494,-0.8128225059944706,0.07167999067783205,0.14547980519545414,pid,,72639.0,Graham Ike,Gonzaga,121,51,78,92,86,50,24,47,21,25,2,18
Quincy Ballard,Mississippi St.,SEC,32,50.1,117.1,15.1,59.2,60.95,8.7,22.5,4.9,15.9,33,48,0.688,87,147,0.592,0,0,0.0,5.7,0.5,32.7,Sr,1.50429,114.01,3.2,"Syracuse, NY",35.2,0.64285714,63.0,93.0,24.0,54.0,0.6774,0.4444,32.0,35.0,0.9143,110.505,102.705,2.20078,128.34,2.4721,-0.503842,2.97594,2.01407,20.2656,0.561233,1.45284,1.6562,4.375,6.0312,0.5625,0.1875,1.125,6.4688,C,0.0,84,147.0,0.6326530612244898,0.3673469387755102,0.0,0.3763440860215054,3.497822623998695,1.7415244276109978,-0.2017706759740003,0.701327880911021,pid,,72656.0,Quincy Ballard,Mississippi St.,63,30,46,24,30,18,0,0,0,32,3,30
Freddy Hicks,Tarleton St.,WAC,22,53.1,95.9,19.8,40.1,50.0,5.3,14.4,11.4,20.4,84,120,0.7,44,114,0.386,7,22,0.318,2.5,2.8,88.2,Sr,0.548455,98.2329,5.1,"Searcy, AR",,1.08508049,24.0,64.0,20.0,50.0,0.375,0.4,0.0,0.0,,105.745,107.483,2.51419,113.217,-0.429623,-1.98468,1.55506,-1.68359,27.0385,-2.21409,0.530502,1.3846,3.7692,5.1538,1.9615,1.3077,0.5385,8.9231,Wing G,2.0653,78,136.0,0.47058823529411764,0.36764705882352944,0.16176470588235295,0.0,1.9134877924189733,0.03257912659299536,-0.8415950611936084,1.3101683584458848,pid,,72675.0,Freddy Hicks,Tarleton St.,24,40,10,20,30,10,7,15,7,0,0,0
John Shanu II,Eastern Michigan,MAC,28,20.7,78.8,8.3,57.9,55.14,7.4,10.4,1.3,42.7,0,2,0.0,11,19,0.579,0,0,0.0,3.8,0.7,10.5,Sr,-0.829596,65.3632,5.9,"Houston, TX",,0.19992266,10.0,14.0,1.0,5.0,0.7143,0.2,7.0,8.0,0.875,110.44,109.772,0.755598,38.5774,-4.82184,-5.98151,1.15967,-6.66943,9.0862,-7.26583,0.596398,0.6207,0.8276,1.4483,0.1034,0.1379,0.3103,1.0,C,0.0,83,19.0,0.7368421052631579,0.2631578947368421,0.0,0.5714285714285714,0.763563807735734,2.796925896308143,-0.31892560979079276,0.2735778459363696,pid,,72677.0,John Shanu II,Eastern Michigan,10,4,9,1,4,0,0,0,0,7,1,7
Devin Askew,Villanova,BE,33,57.2,113.3,21.4,52.0,55.04,3.1,10.2,16.7,14.0,41,47,0.872,44,112,0.393,65,160,0.406,0.6,2.8,17.3,Sr,2.27209,120.998,3.8,"Sacramento, CA",94.0,1.78949202,20.0,47.0,24.0,65.0,0.4255,0.3692,0.0,0.0,,106.499,100.609,2.67913,128.85,4.57486,3.00419,1.57067,4.65534,23.1303,2.44412,2.21122,0.6364,1.9394,2.5758,2.0606,1.0909,0.1212,9.8182,Scoring PG,12.5555,77,272.0,0.17279411764705882,0.23897058823529413,0.5882352941176471,0.0,-0.08030187432940798,-1.202184156622869,0.5082996279701621,0.5472028008788881,pid,,72678.0,Devin Askew,Villanova,20,27,7,24,41,5,65,95,49,0,0,0
Brycen Long,Portland St.,BSky,24,21.7,102.7,14.8,52.3,59.57,2.4,4.9,8.4,25.6,20,24,0.833,2,6,0.333,14,38,0.368,0.5,1.9,54.5,Sr,0.0157046,92.8143,4.3,"Gilbert, AZ",,0.94435276,0.0,1.0,2.0,5.0,0.0,0.4,0.0,0.0,,107.629,107.86,0.932977,35.3106,-2.79095,-2.37653,-0.414419,-3.01438,10.4926,-3.43482,0.420435,0.2222,0.5185,0.7407,0.6296,0.3333,0.0741,3.0,Scoring PG,8.96485,74,44.0,0.022727272727272728,0.11363636363636363,0.8636363636363636,0.0,-1.3041605360206803,-0.3138916008256391,1.1808445078794017,0.686372394373312,pid,,72679.0,Brycen Long,Portland St.,0,1,0,2,3,2,14,24,13,0,0,0
Markhi Strickland,North Dakota St.,Sum,32,61.2,108.8,21.8,57.2,56.2,5.9,10.9,10.9,14.6,40,85,0.471,155,270,0.574,0,1,0.0,1.1,2.0,31.4,Sr,1.34761,108.246,3.6,"Miami, FL",,1.0,93.0,141.0,62.0,129.0,0.6596,0.4806,33.0,35.0,0.9429,106.069,108.809,2.16958,130.872,-1.31336,-1.33334,0.0199739,-0.819079,24.2571,-0.834048,0.0149686,1.2857,2.1143,3.4,1.2857,0.8,0.2,11.6,PF/C,0.0736604,78,271.0,0.5202952029520295,0.47601476014760147,0.0036900369003690036,0.24822695035460993,1.4473651346628102,0.1749798508912856,-0.09156216561030887,0.018154617962457743,pid,,72692.0,Markhi Strickland,North Dakota St.,93,48,46,62,67,14,0,1,0,33,2,23
Yacine Toumi,Hawaii,BW,28,22.0,104.0,21.5,55.4,57.89,10.6,15.0,6.2,20.5,39,65,0.6,36,65,0.554,0,0,0.0,4.3,1.8,100.0,Sr,0.440821,105.433,7.1,"Meudon, France",,0.4400576,30.0,45.0,6.0,20.0,0.6667,0.3,1.0,1.0,1.0,96.0679,97.866,1.23165,57.8731,-0.905133,-3.00464,2.0995,-0.687449,10.2533,-2.97179,2.28434,1.0667,1.4333,2.5,0.3667,0.3333,0.4,4.3,C,0.0,82,65.0,0.6923076923076923,0.3076923076923077,0.0,0.022222222222222223,2.1946277290410428,1.7072639847636089,-0.3612127222228652,1.0074173736663425,pid,,72710.0,Yacine Toumi,Hawaii,30,15,14,6,14,3,0,0,0,1,0,1
Melvyn Ebonkoli,NJIT,AE,20,41.3,93.6,17.8,51.6,52.24,7.4,16.3,5.0,21.3,22,41,0.537,65,126,0.516,0,0,0.0,4.4,0.8,32.5,Sr,-0.571359,86.1464,4.5,"Trappes, France",,0.34283313,48.0,85.0,17.0,41.0,0.5647,0.4146,1.0,2.0,0.5,108.351,117.11,1.58324,91.9405,-4.88264,-5.63839,0.755752,-7.07194,26.0857,-5.54569,-1.52625,1.8571,3.8571,5.7143,0.5714,0.381,1.0476,7.3333,C,0.0,80,126.0,0.6746031746031746,0.3253968253968254,0.0,0.023529411764705882,2.6285286110740036,1.6254206016375221,-0.6144465741762811,0.10509481123547727,pid,,72726.0,Melvyn Ebonkoli,NJIT,48,37,18,17,24,4,0,0,0,1,1,1
Skylar Wicks,Saint Francis,NEC,28,79.8,99.8,29.5,47.9,50.94,5.2,20.0,19.9,15.6,79,109,0.725,118,269,0.439,61,168,0.363,1.1,2.5,24.9,Sr,1.82808,108.307,3.1,"Jersey City, NJ",,1.05331138,69.0,142.0,49.0,127.0,0.4859,0.3858,9.0,13.0,0.6923,115.539,119.68,1.6843,171.972,-2.48087,0.0427011,-2.52357,-1.02928,33.2,1.66079,-2.69007,1.5714,5.1429,6.7143,2.8214,1.4286,0.3214,17.7857,Wing G,10.3228,78,437.0,0.32494279176201374,0.2906178489702517,0.38443935926773454,0.09154929577464789,2.0955607739257323,-1.093879644470664,-0.24728182410879854,-0.3586534841867952,pid,,72727.0,Skylar Wicks,Saint Francis,69,73,19,49,78,9,61,107,48,9,4,6
Kaden Metheny,Liberty,CUSA,30,83.1,115.9,19.4,60.9,61.74,0.7,9.7,16.5,12.3,24,32,0.75,49,81,0.605,94,231,0.407,0.0,1.4,10.3,Sr,2.72539,115.233,1.2,"Morgantown, WV",,2.55003702,46.0,76.0,3.0,5.0,0.6053,0.6,0.0,0.0,,114.868,116.093,2.17832,139.858,0.849835,3.46914,-2.6193,1.04036,33.8303,3.10003,-2.05967,0.2424,2.7576,3.0,3.0909,0.7273,0.0,13.0909,Combo G,13.78,71,312.0,0.24358974358974358,0.016025641025641024,0.7403846153846154,0.0,-0.9657557792105342,-2.3644468879093314,1.1206562157500666,0.9090411009092262,pid,,72734.0,Kaden Metheny,Liberty,46,30,12,3,2,1,94,137,74,0,0,0
Zion Bethea,Delaware St.,MEAC,25,33.1,76.6,22.1,35.9,40.04,2.5,14.7,7.7,19.0,23,35,0.657,18,53,0.34,16,64,0.25,0.3,2.7,29.9,Jr,-0.862288,74.9629,2.3,"South Orange, NJ",,0.6207,12.0,21.0,6.0,32.0,0.5714,0.1875,0.0,0.0,,106.874,113.855,1.01625,60.9441,-8.88402,-6.98718,-1.89684,-7.48478,15.3759,-5.79657,-1.68822,0.2759,1.9655,2.2414,0.6207,0.7586,0.1034,5.3793,Wing G,10.7293,75,117.0,0.1794871794871795,0.27350427350427353,0.5470085470085471,0.0,-0.785125021132636,0.21659534500086094,0.2988680306568564,-0.20416448907377943,pid,,72737.0,Zion Bethea,Delaware St.,12,9,4,6,26,2,16,48,12,0,0,0
David Green,Tulsa,Amer,34,63.8,119.0,25.3,57.4,59.9,4.6,14.0,12.8,11.8,108,156,0.692,125,216,0.579,62,164,0.378,2.9,1.3,41.1,Sr,3.35771,128.103,3.6,"Apopka, FL",,1.13996684,97.0,151.0,28.0,65.0,0.6424,0.4308,10.0,10.0,1.0,107.222,106.502,2.61831,161.961,3.43292,3.20506,0.227856,4.39665,26.975,4.16348,0.23317,1.0833,3.5278,4.6111,1.5833,0.5833,0.7222,15.9167,Wing F,10.1854,79,380.0,0.3973684210526316,0.17105263157894737,0.43157894736842106,0.06622516556291391,1.8944141865790738,-0.3557559041752264,0.8887482586117742,0.27913156322204935,pid,,72740.0,David Green,Tulsa,97,54,40,28,37,6,62,102,59,10,0,8
Joey Madimba,Prairie View A&M,SWAC,25,32.2,106.7,21.5,49.3,53.69,6.1,16.1,6.0,11.4,43,59,0.729,55,100,0.55,12,48,0.25,3.8,1.7,39.9,Sr,0.754044,105.163,2.5,"Mansfield, TX",,0.63635242,47.0,77.0,8.0,23.0,0.6104,0.3478,1.0,1.0,1.0,107.606,113.861,1.20848,80.8784,-2.91934,-1.92693,-0.992412,-0.952096,17.2593,0.148174,-1.10027,0.9259,2.4074,3.3333,0.5185,0.5926,0.6296,8.0741,Wing F,6.21166,77,148.0,0.5202702702702703,0.1554054054054054,0.32432432432432434,0.012987012987012988,1.1296557790445096,0.5903835377766371,0.5438033018129915,0.008320274023970333,pid,,72748.0,Joey Madimba,Prairie View A&M,47,30,15,8,15,2,12,36,12,1,0,0
Tramon Mark,Texas,SEC,35,70.6,120.0,22.1,53.6,56.7,4.1,10.0,11.8,10.4,82,109,0.752,129,231,0.558,48,144,0.333,2.0,1.9,29.1,Sr,3.52242,128.309,2.7,"Dickinson, TX",84.8,1.57135509,63.0,95.0,66.0,136.0,0.6632,0.4853,9.0,10.0,0.9,112.06,104.105,2.96599,158.267,5.47996,4.54727,0.932685,5.76563,28.2917,4.50483,1.26079,1.0278,2.4444,3.4722,1.8333,0.9444,0.5278,13.9722,Wing G,8.45106,77,375.0,0.25333333333333335,0.3626666666666667,0.384,0.10526315789473684,0.9618282966579289,-0.6344771642494332,0.565391990778789,0.5014013304450257,pid,,72760.0,Tramon Mark,Texas,63,32,17,66,70,8,48,96,29,9,1,4
Davion Bradford,Tulane,Amer,10,3.3,16.3,7.8,0.0,8.4,0.0,10.5,0.0,17.6,1,2,0.5,0,3,0.0,0,2,0.0,5.4,0.0,40.0,Sr,-1.1795,11.7677,9.4,"St. Louis, MO",68.8,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,,114.848,115.551,0.275365,5.89313,-11.9394,-10.4261,-1.51331,-15.6338,4.2727,-13.7761,-1.85771,0.0,0.4545,0.4545,0.0,0.0,0.1818,0.2727,C,2.75847,84,5.0,0.0,0.6,0.4,0.0,-0.794305920106042,4.207065162832266,0.14804082224553566,1.7841809440779128,pid,,72773.0,Davion Bradford,Tulane,0,0,0,0,3,0,0,2,0,0,0,0
Jadon Jones,Oklahoma,SEC,33,44.2,122.8,12.8,53.5,56.74,3.5,15.3,6.6,8.9,35,48,0.729,13,24,0.542,42,118,0.356,4.6,3.4,33.8,Sr,1.55916,115.051,4.5,"Long Beach, CA",,2.07717689,12.0,15.0,1.0,9.0,0.8,0.1111,4.0,4.0,1.0,106.425,99.5124,2.39587,140.232,8.19287,3.83932,4.35355,6.14471,20.1091,2.26046,3.88425,0.6061,2.7576,3.3636,0.8182,1.1818,0.8182,5.6667,Wing G,10.368,77,142.0,0.1056338028169014,0.06338028169014084,0.8309859154929577,0.26666666666666666,0.22641387046542866,-0.6396429993580725,1.0514510168462445,1.458712334576874,pid,,72785.0,Jadon Jones,Oklahoma,12,3,7,1,8,1,42,76,40,4,0,3
Joshua O'Garro,Cal St. Northridge,BW,31,82.0,102.5,21.6,52.5,53.59,5.7,22.0,14.2,18.3,63,108,0.583,145,263,0.551,35,113,0.31,2.2,1.7,28.7,Sr,1.46583,104.849,2.4,"George Town, Cayman Islands",61.8,1.09637412,127.0,212.0,18.0,51.0,0.5991,0.3529,16.0,17.0,0.9412,105.492,107.48,3.1575,228.711,1.22978,-0.204647,1.43443,1.0005,33.4364,0.627453,0.373045,1.8788,7.1515,9.0303,2.7576,1.0303,0.7273,14.6061,Wing F,5.65641,78,376.0,0.5638297872340425,0.1356382978723404,0.300531914893617,0.08018867924528301,3.0859447895383747,-0.9861680868973617,-0.5927186578816185,0.022667401066131042,pid,,72786.0,Joshua O'Garro,Cal St. Northridge,127,85,60,18,33,4,35,78,33,16,1,15
Cam'Ron Fletcher,High Point,BSth,24,40.0,116.9,23.5,56.6,58.72,8.2,28.2,7.6,12.1,41,57,0.719,82,131,0.626,28,88,0.318,2.9,3.0,26.0,Sr,2.0637,119.312,2.9,"Saint Louis, MO",87.8,0.80646282,77.0,114.0,5.0,17.0,0.6754,0.2941,26.0,27.0,0.963,95.4641,98.4716,2.74937,128.57,2.18997,1.08733,1.10264,4.22781,22.0852,3.84276,0.385045,1.6667,5.4444,7.1111,0.9259,1.2593,0.5926,13.1852,Stretch 4,9.254,79,219.0,0.5205479452054794,0.0776255707762557,0.4018264840182648,0.23684210526315788,2.8470179247751313,-0.6326545533692882,0.5290943936839182,-0.5786092594267704,pid,,72799.0,Cam'Ron Fletcher,High Point,77,37,49,5,12,1,28,60,27,26,1,24
