observationKey,season,playerId,playerName,teamName,conference,minutes,bartRole,pbpPlayerId,pbpMatchType,ht_inches,usg_%,TS_%,ORB_%,DRB_%,AST_%,FT_%,FT_rate,TP_%,ast_tov,TOV%,rim_pct_of_total_attempts,rim_%,mid_pct_of_total_attempts,mid_%,threePA_per_100,pct_rim_made_assisted,pct_three_made_assisted,pct_total_made_assisted,blk_%,stl_%,pf_per_40,stops_per_40,A0,A1,A2,A3,A4,A5,A6,A7,primaryArchetype,primaryArchetypeLabel,primaryArchetypeWeight,secondaryArchetype,secondaryArchetypeLabel,secondaryArchetypeWeight,unstableArchetypeFlag,stabilityTier,stabilityNote
79372::2026::Harvard,2026,79372,Xavier Nesbitt,Harvard,Ivy,136.5417,Stretch 4,79372,pid_team,71,14.8,27.63,2,12.8,11.6,100.0,7.1,11.799999999999999,1.28559995,22.2,10.714285714285714,33.33,28.57142857142857,37.5,7.99265,0.0,100.0,50.0,0,0,3.3,4.7256479156184525,0.475327,0.0,0.255944,0.0,0.268728,0.0,0.0,0.0,A0,Perimeter Spacer,0.475327,A4,Scoring Playmaker,0.268728,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127036::2026::Hawai'i,2026,127036,AJ Economou,Hawai'i,BW,97.6157,Wing G,127036,pid_team,77,17.2,35.3,2.4,7.9,1.8,57.099999999999994,28,11.799999999999999,0.11104075,26.9,19.230769230769234,80.0,11.538461538461538,33.33,9.86069,75.0,100.0,75.0,0,2.3,5.9,6.890899722073398,0.0,0.0,0.5745,0.4255,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.5745,A3,Two-Way Guard,0.4255,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135017::2026::Hawai'i,2026,135017,Hunter Carter,Hawai'i,BW,46.8852,Wing G,135017,pid_team,77,25.2,42.75,3,22.1,9.1,60.0,35.7,33.300000000000004,0.40016802,27.9,0.0,0.0,35.714285714285715,20.0,12.7983,0.0,33.33333333333333,25.0,0,2.8,3.1,7.4964381084009455,0.84608,0.0,0.15392,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.84608,A2,Low-Production Player,0.15392,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
73270::2026::Hawai'i,2026,73270,Jalen Myers,Hawai'i,BW,53.5716,Wing F,73270,pid_team,80,17.9,34.48,2.2,8.2,9.9,50.0,37.5,0.0,2.00000000,11.6,50.0,50.0,31.25,20.0,3.07556,75.0,0.0,80.0,0,1,3.8,6.007212776919115,0.117373,0.882627,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.882627,A0,Perimeter Spacer,0.117373,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
74188::2026::High Point,2026,74188,Babacar Diallo,High Point,BSth,105.0826,Scoring PG,74188,pid_team,78,11.7,57.46,2.3,7.2,8.3,33.300000000000004,64.3,0.0,1.66676105,20,64.28571428571429,66.67,21.428571428571427,100.0,1.16843,33.33333333333333,0.0,33.33333333333333,0,6.4,5.8,8.35651192490479,0.0,0.0,0.0,0.03106,0.0,0.0,0.014474,0.954466,A7,Traditional Big,0.954466,A3,Two-Way Guard,0.03106,True,borderline_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
128392::2026::High Point,2026,128392,Birgir Irving,High Point,BSth,13.3,Scoring PG,128392,pid_team,79,35.9,5.97,0,0,11.8,20.0,83.3,0.0,0.50000000,13.3,33.33333333333333,0.0,16.666666666666664,0.0,14.0212,0.0,0.0,0.0,0,0,0,3.0242105263157892,0.408973,0.0,0.417661,0.0,0.173366,0.0,0.0,0.0,A2,Low-Production Player,0.417661,A0,Perimeter Spacer,0.408973,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127403::2026::High Point,2026,127403,David Fonville,High Point,BSth,26.036,Pure PG,127403,pid_team,75,10.1,0,5.2,5.3,6.4,0.0,0,0.0,1.45439994,0,60.0,0.0,20.0,0.0,2.62898,0.0,0.0,0.0,0,7.8,3.7,8.123091104624367,0.08711,0.274054,0.638835,0.0,0.0,0.0,0.0,0.0,A2,Low-Production Player,0.638835,A1,Connecting Guard,0.274054,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
127029::2026::High Point,2026,127029,Josh Ibukunoluwa,High Point,BSth,84.7444,C,127029,pid_team,82,16.3,61.92,13.3,13.7,6.9,72.7,57.9,0.0,3.25000004,0,82.6086956521739,57.89,0.0,0.0,0,54.54545454545454,0.0,60.0,3.1,1.5,5.3,6.130104172075087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,1.0,A0,Perimeter Spacer,0.0,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
133802::2026::Hofstra,2026,133802,Alex Tsynkevich,Hofstra,CAA,59.4118,C,133802,pid_team,82,10.3,44.69,10.7,18,3.2,100.0,25,0.0,0.50000000,11.1,87.5,42.86,12.5,0.0,0,66.66666666666666,0.0,66.66666666666666,2.2,1.1,4.5,6.683601574098076,0.730863,0.207291,0.061845,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.730863,A1,Connecting Guard,0.207291,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
77293::2026::Holy Cross,2026,77293,Jaden Kirkwood,Holy Cross,Pat,89.823,PF/C,77293,pid_team,77,7.6,28.57,3.4,10.5,7.3,0.0,0,0.0,2.66628911,22.4,28.57142857142857,50.0,14.285714285714285,100.0,3.37815,0.0,0.0,0.0,3.2,2.6,3.9,5.51137236565245,0.0,0.0,0.558749,0.0,0.0,0.0,0.0,0.441251,A2,Low-Production Player,0.558749,A7,Traditional Big,0.441251,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
135342::2026::Holy Cross,2026,135342,Jude Haigh,Holy Cross,Pat,75.6459,Wing G,135342,pid_team,77,12.7,30,2.1,6.4,3.1,0.0,0,23.1,1.33318893,0,0.0,0.0,13.333333333333334,0.0,13.2663,0.0,66.66666666666666,66.66666666666666,1.9,0,4.8,3.634348986528021,0.433357,0.475653,0.09099,0.0,0.0,0.0,0.0,0.0,A1,Connecting Guard,0.475653,A0,Perimeter Spacer,0.433357,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
134174::2026::Holy Cross,2026,134174,Tim Finau,Holy Cross,Pat,13.95,PF/C,134174,pid_team,83,18.4,30.3,0,28.1,0,50.0,50,0.0,0.00000000,0,75.0,33.33,0.0,0.0,4.45301,100.0,0.0,100.0,0,0,9,6.148702508960572,0.840429,0.088966,0.070605,0.0,0.0,0.0,0.0,0.0,A0,Perimeter Spacer,0.840429,A1,Connecting Guard,0.088966,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78172::2026::Houston,2026,78172,Cedric Lath,Houston,B12,82.3998,C,78172,pid_team,82,6.3,71.94,10.9,8.4,1.9,100.0,33.3,0.0,1.00000000,11.9,75.0,66.67,0.0,0.0,0,75.0,0.0,83.33333333333334,3.2,0.7,7.3,5.759237279702136,0.16522,0.339223,0.0,0.0,0.0,0.393358,0.0,0.102199,A5,Efficient Play Finisher,0.393358,A1,Connecting Guard,0.339223,True,unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78926::2026::Houston,2026,78926,Jacob McFarland,Houston,B12,11.0,C,78926,pid_team,83,7.6,0,10.2,21,0,0.0,100,0.0,0.00000000,0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.6,3.6,10.099745454545454,0.048931,0.0,0.64032,0.0,0.0,0.0,0.0,0.310749,A2,Low-Production Player,0.64032,A7,Traditional Big,0.310749,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
78922::2026::Houston,2026,78922,Kordel Jefferson,Houston,B12,11.7,PF/C,78922,pid_team,75,24.8,40,0,19.7,16.4,0.0,0,0.0,1.00000000,21.3,0.0,0.0,60.0,66.67,10.3984,0.0,0.0,0.0,0,0,10.3,6.567179487179487,0.0,0.0,0.57663,0.0,0.42337,0.0,0.0,0.0,A2,Low-Production Player,0.57663,A4,Scoring Playmaker,0.42337,True,very_unstable,Below 150 minutes; scored out-of-sample relative to the 150+ minute core_v3 training population.
